2541.16,2539.71,2540.31,0.51,51.00
2540.34,2539.74,2540.32,0.53,53.00
2540.71,2539.79,2540.36,0.54,54.00
2540.71,2539.83,2540.39,0.55,54.00
2540.93,2539.89,2540.44,0.55,55.00
2539.66,2539.87,2540.37,0.53,53.00
2539.66,2539.86,2540.29,0.50,50.00
2540.71,2539.91,2540.34,0.48,48.00
2541.53,2539.99,2540.45,0.48,47.00
2541.75,2540.08,2540.58,0.49,48.00
2540.11,2540.08,2540.54,0.48,47.00
2539.42,2540.04,2540.43,0.45,44.00
2540.48,2540.07,2540.43,0.42,42.00
2539.06,2540.02,2540.29,0.38,38.00
2539.06,2539.97,2540.17,0.33,32.00
2539.28,2539.93,2540.08,0.27,27.00
2540.71,2539.97,2540.14,0.24,24.00
2540.71,2540.01,2540.20,0.23,22.00
2542.22,2540.12,2540.40,0.24,24.00
2542.22,2540.22,2540.58,0.28,27.00
2542.81,2540.35,2540.81,0.33,33.00
2540.93,2540.38,2540.82,0.36,36.00
2541.40,2540.43,2540.88,0.39,38.00
2540.57,2540.44,2540.85,0.39,39.00
2542.45,2540.54,2541.01,0.41,41.00
2541.16,2540.57,2541.02,0.42,42.00
2540.93,2540.59,2541.01,0.42,42.00
2539.06,2540.51,2540.82,0.39,38.00
2540.11,2540.49,2540.75,0.35,34.00
2541.98,2540.57,2540.87,0.33,33.00
2540.71,2540.57,2540.85,0.32,31.00
2542.22,2540.66,2540.99,0.32,32.00
2541.62,2540.70,2541.05,0.33,33.00
2539.97,2540.67,2540.94,0.31,31.00
2541.16,2540.69,2540.97,0.30,30.00
2541.40,2540.73,2541.01,0.30,29.00
2540.34,2540.71,2540.94,0.28,27.00
2540.34,2540.69,2540.88,0.25,25.00
2539.97,2540.65,2540.79,0.22,21.00
2540.57,2540.65,2540.77,0.19,18.00
2541.02,2540.67,2540.79,0.17,16.00
2541.98,2540.73,2540.91,0.17,17.00
2543.04,2540.85,2541.13,0.20,20.00
2543.50,2540.98,2541.36,0.26,25.00
2542.81,2541.07,2541.51,0.31,31.00
2543.87,2541.21,2541.74,0.38,37.00
2543.63,2541.33,2541.93,0.44,44.00
2543.17,2541.43,2542.06,0.50,49.00
2545.27,2541.62,2542.38,0.58,57.00
2543.87,2541.73,2542.53,0.64,64.00
2542.67,2541.78,2542.54,0.68,67.00
2542.22,2541.80,2542.51,0.69,68.00
2543.04,2541.86,2542.56,0.69,69.00
2542.81,2541.91,2542.59,0.69,68.00
2542.12,2541.92,2542.54,0.67,66.00
2543.04,2541.98,2542.59,0.65,65.00
2541.40,2541.95,2542.47,0.61,61.00
2539.88,2541.84,2542.21,0.54,54.00
2541.40,2541.82,2542.13,0.47,47.00
2541.53,2541.81,2542.07,0.41,40.00
2541.40,2541.79,2542.00,0.35,35.00
2540.80,2541.74,2541.88,0.29,28.00
2541.02,2541.70,2541.80,0.23,23.00
2542.22,2541.73,2541.84,0.20,19.00
2543.63,2541.82,2542.02,0.20,19.00
2542.58,2541.86,2542.07,0.20,20.00
2542.45,2541.89,2542.11,0.21,20.00
2540.80,2541.83,2541.98,0.19,18.00
2541.85,2541.83,2541.97,0.17,17.00
2541.75,2541.83,2541.95,0.15,15.00
2541.75,2541.83,2541.93,0.14,13.00
2541.75,2541.82,2541.91,0.12,12.00
2541.53,2541.81,2541.87,0.10,10.00
2543.27,2541.88,2542.01,0.11,11.00
2543.04,2541.94,2542.11,0.13,13.00
2542.58,2541.97,2542.16,0.15,14.00
2540.93,2541.92,2542.04,0.14,13.00
2541.98,2541.92,2542.03,0.13,12.00
2541.40,2541.90,2541.97,0.11,11.00
2541.62,2541.88,2541.93,0.09,9.00
2543.50,2541.96,2542.09,0.10,10.00
2542.45,2541.99,2542.13,0.11,11.00
2543.04,2542.04,2542.22,0.13,13.00
2542.22,2542.05,2542.22,0.14,14.00
2545.14,2542.20,2542.51,0.19,19.00
2546.19,2542.40,2542.88,0.28,27.00
2545.74,2542.57,2543.16,0.37,37.00
2542.22,2542.55,2543.07,0.42,41.00
2541.40,2542.49,2542.90,0.41,41.00
2540.57,2542.40,2542.67,0.37,37.00
2543.04,2542.43,2542.71,0.34,34.00
2543.72,2542.50,2542.81,0.33,33.00
2542.22,2542.48,2542.75,0.31,31.00
2541.16,2542.42,2542.59,0.27,27.00
2541.98,2542.39,2542.53,0.23,23.00
2542.22,2542.39,2542.50,0.20,19.00
2541.40,2542.34,2542.39,0.15,15.00
2542.22,2542.33,2542.37,0.12,11.00
2541.40,2542.28,2542.27,0.08,8.00
2542.35,2542.29,2542.28,0.06,5.00
2542.81,2542.31,2542.33,0.05,4.00
2543.50,2542.37,2542.45,0.06,5.00
2540.71,2542.29,2542.28,0.03,3.00
2542.35,2542.29,2542.28,0.02,2.00
2545.10,2542.43,2542.57,0.06,5.00
2543.83,2542.50,2542.69,0.10,9.00
2545.33,2542.64,2542.96,0.16,16.00
2546.29,2542.83,2543.29,0.25,25.00
2544.32,2542.90,2543.39,0.32,32.00
2542.35,2542.87,2543.29,0.35,35.00
2542.95,2542.88,2543.25,0.36,35.00
2543.63,2542.91,2543.29,0.36,36.00
2543.87,2542.96,2543.35,0.37,37.00
2545.05,2543.07,2543.52,0.40,39.00
2544.45,2543.14,2543.61,0.42,41.00
2545.74,2543.27,2543.83,0.46,46.00
2543.87,2543.30,2543.83,0.48,48.00
2543.87,2543.32,2543.83,0.49,49.00
2546.33,2543.48,2544.08,0.53,52.00
2544.00,2543.50,2544.07,0.54,54.00
2544.00,2543.53,2544.07,0.54,54.00
2544.23,2543.56,2544.08,0.53,53.00
2543.63,2543.56,2544.04,0.52,51.00
2543.87,2543.58,2544.02,0.49,49.00
2543.40,2543.57,2543.96,0.46,46.00
2542.22,2543.50,2543.78,0.41,40.00
2544.09,2543.53,2543.82,0.37,37.00
2543.04,2543.51,2543.74,0.33,32.00
2545.05,2543.58,2543.87,0.31,31.00
2544.45,2543.63,2543.93,0.31,31.00
2545.87,2543.74,2544.12,0.33,33.00
2543.40,2543.72,2544.05,0.33,32.00
2546.10,2543.84,2544.25,0.35,35.00
2547.61,2544.03,2544.59,0.42,41.00
2545.51,2544.10,2544.68,0.46,46.00
2544.45,2544.12,2544.66,0.49,48.00
2542.35,2544.03,2544.43,0.46,45.00
2544.00,2544.03,2544.39,0.43,42.00
2545.51,2544.11,2544.50,0.42,41.00
2543.77,2544.09,2544.43,0.39,39.00
2544.00,2544.08,2544.38,0.36,36.00
2544.00,2544.08,2544.34,0.33,33.00
2542.48,2544.00,2544.16,0.28,28.00
2543.90,2544.00,2544.13,0.24,23.00
2542.02,2543.90,2543.92,0.17,17.00
2542.26,2543.81,2543.75,0.10,10.00
2541.89,2543.72,2543.57,0.03,2.00
2542.48,2543.66,2543.46,-0.04,-3.00
2539.55,2543.45,2543.07,-0.14,-14.00
2538.14,2543.19,2542.58,-0.28,-28.00
2541.20,2543.09,2542.44,-0.39,-39.00
2542.12,2543.04,2542.41,-0.46,-46.00
2543.54,2543.06,2542.52,-0.49,-48.00
2543.31,2543.08,2542.60,-0.48,-48.00
2543.54,2543.10,2542.69,-0.46,-46.00
2543.08,2543.10,2542.73,-0.43,-43.00
2543.90,2543.14,2542.85,-0.39,-38.00
2542.62,2543.11,2542.83,-0.36,-35.00
2543.21,2543.12,2542.86,-0.33,-32.00
2542.39,2543.08,2542.82,-0.31,-30.00
2542.39,2543.05,2542.77,-0.30,-29.00
2542.62,2543.02,2542.76,-0.29,-28.00
2544.49,2543.10,2542.93,-0.25,-25.00
2543.44,2543.11,2542.98,-0.22,-21.00
2542.02,2543.06,2542.89,-0.20,-20.00
2543.54,2543.08,2542.95,-0.18,-18.00
2543.77,2543.12,2543.03,-0.15,-15.00
2543.90,2543.16,2543.12,-0.12,-11.00
2544.13,2543.21,2543.22,-0.08,-7.00
2543.90,2543.24,2543.29,-0.04,-4.00
2542.62,2543.21,2543.22,-0.02,-2.00
2543.77,2543.24,2543.28,-0.01,0.00
2543.77,2543.26,2543.33,0.01,1.00
2544.23,2543.31,2543.42,0.04,4.00
2543.54,2543.32,2543.43,0.06,6.00
2537.41,2543.03,2542.83,-0.02,-1.00
2540.48,2542.90,2542.59,-0.11,-10.00
2542.58,2542.88,2542.59,-0.16,-16.00
2540.24,2542.75,2542.36,-0.23,-23.00
2540.48,2542.64,2542.17,-0.30,-30.00
2541.66,2542.59,2542.12,-0.35,-35.00
2541.66,2542.54,2542.07,-0.39,-38.00
2542.26,2542.53,2542.09,-0.40,-40.00
2542.02,2542.50,2542.08,-0.41,-40.00
2541.66,2542.46,2542.04,-0.41,-41.00
2542.02,2542.44,2542.04,-0.41,-40.00
2541.66,2542.40,2542.00,-0.41,-40.00
2542.95,2542.43,2542.10,-0.38,-38.00
2540.37,2542.32,2541.92,-0.39,-38.00
2541.07,2542.26,2541.84,-0.40,-39.00
2541.07,2542.20,2541.76,-0.41,-41.00
2541.89,2542.19,2541.77,-0.41,-41.00
2541.07,2542.13,2541.70,-0.42,-41.00
2538.73,2541.96,2541.40,-0.46,-45.00
2537.68,2541.75,2541.03,-0.54,-53.00
2537.68,2541.54,2540.70,-0.63,-62.00
2541.66,2541.55,2540.79,-0.67,-66.00
2540.84,2541.51,2540.80,-0.68,-68.00
2540.84,2541.48,2540.80,-0.68,-68.00
2538.96,2541.35,2540.62,-0.70,-69.00
2539.10,2541.24,2540.47,-0.72,-72.00
2539.10,2541.13,2540.33,-0.75,-74.00
2539.55,2541.05,2540.25,-0.76,-76.00
2540.15,2541.01,2540.24,-0.76,-76.00
2539.32,2540.92,2540.15,-0.77,-76.00
2540.15,2540.89,2540.15,-0.76,-75.00
2539.55,2540.82,2540.09,-0.75,-74.00
2540.15,2540.79,2540.10,-0.73,-73.00
2541.57,2540.82,2540.24,-0.69,-68.00
2540.15,2540.79,2540.23,-0.65,-64.00
2539.10,2540.71,2540.12,-0.63,-62.00
2539.10,2540.63,2540.02,-0.62,-62.00
2537.81,2540.49,2539.80,-0.64,-64.00
2538.87,2540.40,2539.70,-0.66,-66.00
2538.27,2540.30,2539.56,-0.68,-68.00
2538.27,2540.20,2539.43,-0.71,-70.00
2536.85,2540.03,2539.17,-0.75,-75.00
2536.85,2539.87,2538.94,-0.81,-80.00
2536.03,2539.68,2538.65,-0.87,-87.00
2537.91,2539.59,2538.58,-0.91,-91.00
2538.73,2539.55,2538.59,-0.93,-92.00
2537.45,2539.44,2538.48,-0.94,-93.00
2537.68,2539.35,2538.40,-0.94,-94.00
2538.27,2539.30,2538.39,-0.94,-93.00
2539.55,2539.31,2538.50,-0.90,-89.00
2539.79,2539.34,2538.63,-0.84,-84.00
2538.14,2539.28,2538.58,-0.80,-79.00
2537.91,2539.21,2538.51,-0.77,-76.00
2536.26,2539.06,2538.29,-0.77,-76.00
2536.03,2538.91,2538.06,-0.79,-79.00
2536.26,2538.78,2537.88,-0.82,-82.00
2536.63,2538.67,2537.76,-0.85,-84.00
2536.85,2538.58,2537.67,-0.87,-86.00
2536.26,2538.46,2537.53,-0.89,-88.00
2535.21,2538.30,2537.29,-0.92,-92.00
2536.85,2538.23,2537.25,-0.94,-94.00
2537.32,2538.18,2537.26,-0.94,-93.00
2537.55,2538.15,2537.29,-0.91,-91.00
2536.49,2538.07,2537.21,-0.90,-89.00
2536.26,2537.98,2537.11,-0.89,-88.00
2536.03,2537.88,2537.00,-0.88,-88.00
2537.45,2537.86,2537.05,-0.86,-86.00
2536.85,2537.81,2537.03,-0.84,-83.00
2537.68,2537.80,2537.09,-0.80,-79.00
2537.91,2537.81,2537.17,-0.75,-74.00
2537.32,2537.78,2537.19,-0.70,-70.00
2535.90,2537.69,2537.06,-0.68,-67.00
2536.72,2537.64,2537.03,-0.66,-65.00
2535.43,2537.53,2536.87,-0.66,-66.00
2535.80,2537.44,2536.76,-0.67,-66.00
2535.90,2537.37,2536.67,-0.67,-67.00
2536.49,2537.32,2536.66,-0.67,-67.00
2536.72,2537.29,2536.66,-0.66,-65.00
2536.26,2537.24,2536.62,-0.65,-64.00
2535.21,2537.14,2536.48,-0.65,-64.00
2534.85,2537.02,2536.32,-0.67,-66.00
2536.72,2537.01,2536.36,-0.66,-66.00
2536.26,2536.97,2536.35,-0.65,-65.00
2536.26,2536.94,2536.34,-0.63,-63.00
2536.72,2536.92,2536.38,-0.61,-60.00
2537.18,2536.94,2536.46,-0.57,-56.00
2535.77,2536.88,2536.39,-0.55,-54.00
2533.20,2536.69,2536.07,-0.57,-56.00
2536.81,2536.70,2536.14,-0.57,-56.00
2535.17,2536.62,2536.05,-0.57,-56.00
2537.04,2536.65,2536.15,-0.55,-54.00
2536.81,2536.65,2536.21,-0.52,-51.00
2537.64,2536.70,2536.36,-0.47,-46.00
2536.81,2536.71,2536.40,-0.42,-41.00
2538.10,2536.78,2536.57,-0.35,-35.00
2536.81,2536.78,2536.60,-0.30,-30.00
2535.99,2536.74,2536.54,-0.27,-27.00
2536.22,2536.71,2536.50,-0.25,-25.00
2536.22,2536.69,2536.48,-0.24,-24.00
2536.09,2536.66,2536.44,-0.24,-23.00
2536.45,2536.65,2536.44,-0.23,-22.00
2536.68,2536.65,2536.46,-0.22,-21.00
2535.86,2536.61,2536.40,-0.21,-21.00
2535.86,2536.57,2536.35,-0.22,-21.00
2536.45,2536.57,2536.36,-0.22,-21.00
2537.14,2536.60,2536.44,-0.20,-19.00
2534.67,2536.50,2536.26,-0.21,-21.00
2536.55,2536.50,2536.29,-0.21,-21.00
2537.00,2536.53,2536.36,-0.20,-19.00
2535.63,2536.48,2536.29,-0.20,-19.00
2534.21,2536.37,2536.08,-0.23,-22.00
2535.04,2536.30,2535.98,-0.26,-25.00
2535.49,2536.26,2535.93,-0.28,-27.00
2536.55,2536.28,2535.99,-0.28,-28.00
2536.09,2536.27,2536.00,-0.28,-27.00
2534.21,2536.16,2535.82,-0.30,-29.00
2534.90,2536.10,2535.73,-0.32,-32.00
2534.53,2536.02,2535.61,-0.35,-34.00
2536.78,2536.06,2535.73,-0.34,-34.00
2535.95,2536.05,2535.75,-0.33,-33.00
2539.34,2536.22,2536.11,-0.27,-26.00
2538.29,2536.32,2536.33,-0.19,-18.00
2536.64,2536.34,2536.36,-0.12,-12.00
2536.64,2536.35,2536.39,-0.08,-7.00
2538.89,2536.48,2536.64,-0.01,0.00
2538.75,2536.59,2536.85,0.07,7.00
2538.61,2536.69,2537.02,0.15,14.00
2536.87,2536.70,2537.01,0.20,19.00
2535.95,2536.67,2536.90,0.21,20.00
2537.24,2536.69,2536.94,0.22,21.00
2535.00,2536.61,2536.74,0.19,19.00
2536.05,2536.58,2536.67,0.16,16.00
2536.87,2536.60,2536.69,0.14,14.00
2538.38,2536.69,2536.86,0.15,15.00
2537.56,2536.73,2536.93,0.17,16.00
2538.16,2536.80,2537.05,0.19,19.00
2538.38,2536.88,2537.19,0.23,22.00
2536.51,2536.86,2537.12,0.24,23.00
2536.51,2536.84,2537.06,0.23,23.00
2538.38,2536.92,2537.19,0.24,24.00
2536.74,2536.91,2537.15,0.24,24.00
2535.69,2536.85,2537.00,0.21,21.00
2535.69,2536.79,2536.87,0.17,17.00
2537.79,2536.84,2536.96,0.16,15.00
2537.19,2536.86,2536.98,0.15,14.00
2535.92,2536.81,2536.88,0.12,12.00
2536.05,2536.77,2536.79,0.09,9.00
2535.69,2536.72,2536.68,0.05,5.00
2535.45,2536.66,2536.56,0.01,0.00
2534.27,2536.54,2536.33,-0.06,-5.00
2536.37,2536.53,2536.33,-0.10,-9.00
2538.48,2536.63,2536.55,-0.09,-9.00
2537.43,2536.67,2536.64,-0.07,-7.00
2537.19,2536.69,2536.69,-0.05,-5.00
2536.37,2536.68,2536.66,-0.04,-4.00
2534.72,2536.58,2536.47,-0.06,-6.00
2536.47,2536.57,2536.47,-0.08,-7.00
2535.51,2536.52,2536.37,-0.10,-9.00
2537.06,2536.55,2536.44,-0.10,-10.00
2537.66,2536.60,2536.56,-0.08,-8.00
2536.83,2536.61,2536.59,-0.07,-6.00
2536.01,2536.58,2536.53,-0.06,-6.00
2537.06,2536.61,2536.58,-0.05,-5.00
2537.06,2536.63,2536.63,-0.03,-3.00
2538.12,2536.70,2536.78,-0.00,0.00
2539.86,2536.86,2537.09,0.07,6.00
2540.31,2537.04,2537.41,0.16,15.00
2538.63,2537.11,2537.53,0.24,23.00
2539.59,2537.24,2537.74,0.32,31.00
2538.07,2537.28,2537.77,0.37,36.00
2537.84,2537.31,2537.78,0.40,39.00
2536.57,2537.27,2537.66,0.40,39.00
2537.15,2537.27,2537.61,0.38,37.00
2540.09,2537.41,2537.86,0.40,39.00
2540.09,2537.54,2538.08,0.44,44.00
2540.09,2537.67,2538.28,0.49,49.00
2541.73,2537.87,2538.62,0.57,57.00
2540.31,2537.99,2538.79,0.64,63.00
2540.31,2538.11,2538.95,0.70,69.00
2538.44,2538.13,2538.90,0.72,71.00
2539.04,2538.17,2538.91,0.73,72.00
2538.44,2538.19,2538.86,0.71,71.00
2538.44,2538.20,2538.82,0.68,68.00
2537.39,2538.16,2538.68,0.63,63.00
2537.25,2538.11,2538.53,0.57,57.00
2537.62,2538.09,2538.44,0.51,50.00
2539.86,2538.18,2538.58,0.48,47.00
2539.26,2538.23,2538.65,0.46,46.00
2541.73,2538.41,2538.96,0.49,48.00
2542.19,2538.59,2539.28,0.55,54.00
2541.60,2538.74,2539.51,0.62,61.00
2541.96,2538.91,2539.76,0.69,68.00
2541.96,2539.06,2539.98,0.76,75.00
2540.54,2539.13,2540.04,0.80,80.00
2538.90,2539.12,2539.92,0.80,80.00
2538.21,2539.08,2539.75,0.76,76.00
2539.49,2539.10,2539.72,0.72,72.00
2540.31,2539.16,2539.78,0.69,69.00
2541.51,2539.27,2539.96,0.69,69.00
2543.38,2539.48,2540.30,0.73,72.00
2540.78,2539.54,2540.35,0.75,75.00
2541.14,2539.62,2540.43,0.77,76.00
2541.36,2539.71,2540.52,0.78,77.00
2540.54,2539.75,2540.52,0.78,77.00
2541.60,2539.84,2540.63,0.78,77.00
2541.60,2539.93,2540.73,0.78,78.00
2539.72,2539.92,2540.63,0.76,75.00
2540.54,2539.95,2540.62,0.73,73.00
2541.36,2540.02,2540.69,0.71,71.00
2541.83,2540.11,2540.81,0.71,70.00
2540.78,2540.15,2540.80,0.69,69.00
2540.78,2540.18,2540.80,0.67,67.00
2541.23,2540.23,2540.84,0.65,65.00
2543.25,2540.38,2541.08,0.67,66.00
2543.01,2540.51,2541.28,0.70,69.00
2542.78,2540.63,2541.43,0.73,72.00
2542.19,2540.70,2541.50,0.75,74.00
2543.47,2540.84,2541.70,0.78,78.00
2542.29,2540.92,2541.76,0.80,79.00
2542.65,2541.00,2541.85,0.81,81.00
2543.70,2541.14,2542.03,0.84,83.00
2543.61,2541.26,2542.19,0.87,86.00
2543.70,2541.38,2542.34,0.89,89.00
2544.30,2541.53,2542.54,0.93,92.00
2543.70,2541.64,2542.65,0.95,95.00
2543.83,2541.75,2542.77,0.98,97.00
2542.42,2541.78,2542.74,0.97,96.00
2544.30,2541.91,2542.89,0.97,97.00
2543.25,2541.97,2542.93,0.97,96.00
2544.52,2542.10,2543.09,0.97,97.00
2543.25,2542.16,2543.10,0.97,96.00
2543.83,2542.24,2543.18,0.96,95.00
2543.47,2542.30,2543.21,0.94,94.00
2542.29,2542.30,2543.11,0.90,90.00
2542.29,2542.30,2543.03,0.85,85.00
2541.00,2542.24,2542.83,0.77,77.00
2542.42,2542.25,2542.79,0.70,70.00
2542.19,2542.24,2542.73,0.64,63.00
2541.60,2542.21,2542.62,0.57,56.00
2540.78,2542.14,2542.43,0.49,48.00
2541.14,2542.09,2542.30,0.40,40.00
2544.20,2542.20,2542.49,0.37,37.00
2543.15,2542.24,2542.56,0.35,35.00
2543.83,2542.32,2542.69,0.36,35.00
2540.91,2542.25,2542.51,0.33,32.00
2541.36,2542.21,2542.39,0.28,28.00
2540.31,2542.11,2542.19,0.22,22.00
2540.91,2542.05,2542.06,0.16,15.00
2541.14,2542.01,2541.97,0.10,9.00
2541.96,2542.00,2541.97,0.06,5.00
2543.97,2542.10,2542.17,0.06,5.00
2542.33,2542.11,2542.18,0.06,6.00
2541.96,2542.11,2542.16,0.06,5.00
2541.73,2542.09,2542.12,0.05,5.00
2541.73,2542.07,2542.08,0.04,3.00
2541.51,2542.04,2542.02,0.02,2.00
2544.30,2542.15,2542.25,0.04,4.00
2542.88,2542.19,2542.31,0.07,6.00
2544.76,2542.32,2542.56,0.12,11.00
2542.19,2542.31,2542.52,0.14,14.00
2543.25,2542.36,2542.59,0.17,17.00
2543.38,2542.41,2542.67,0.20,19.00
2543.15,2542.45,2542.72,0.22,22.00
2544.66,2542.56,2542.91,0.26,26.00
2544.56,2542.66,2543.08,0.31,30.00
2543.29,2542.69,2543.10,0.34,33.00
2543.97,2542.75,2543.19,0.37,36.00
2544.11,2542.82,2543.28,0.39,39.00
2544.11,2542.89,2543.36,0.42,41.00
2545.85,2543.03,2543.61,0.47,46.00
2542.69,2543.02,2543.52,0.48,47.00
2543.74,2543.05,2543.54,0.48,47.00
2542.92,2543.05,2543.48,0.47,46.00
2544.34,2543.11,2543.56,0.46,46.00
2541.64,2543.04,2543.37,0.42,42.00
2542.92,2543.03,2543.33,0.38,38.00
2541.73,2542.97,2543.17,0.33,32.00
2543.38,2542.99,2543.19,0.29,29.00
2544.80,2543.08,2543.35,0.28,28.00
2543.74,2543.11,2543.39,0.28,28.00
2541.87,2543.05,2543.24,0.25,25.00
2543.88,2543.09,2543.30,0.24,24.00
2543.29,2543.10,2543.30,0.23,22.00
2541.87,2543.04,2543.16,0.20,19.00
2540.81,2542.93,2542.92,0.14,13.00
2541.04,2542.83,2542.73,0.06,6.00
2543.06,2542.84,2542.77,0.02,2.00
2542.82,2542.84,2542.77,-0.01,0.00
2542.33,2542.82,2542.73,-0.03,-3.00
2539.76,2542.66,2542.43,-0.09,-9.00
2541.27,2542.59,2542.31,-0.15,-14.00
2541.73,2542.55,2542.26,-0.19,-19.00
2540.45,2542.45,2542.08,-0.25,-24.00
2541.51,2542.40,2542.02,-0.29,-28.00
2541.87,2542.37,2542.00,-0.31,-31.00
2541.64,2542.34,2541.97,-0.33,-32.00
2540.81,2542.26,2541.85,-0.35,-35.00
2542.78,2542.29,2541.95,-0.35,-34.00
2541.51,2542.25,2541.90,-0.35,-34.00
2540.45,2542.16,2541.76,-0.36,-36.00
2541.87,2542.14,2541.77,-0.37,-36.00
2542.69,2542.17,2541.86,-0.35,-35.00
2541.27,2542.12,2541.80,-0.34,-34.00
2540.81,2542.06,2541.70,-0.35,-34.00
2539.86,2541.95,2541.52,-0.37,-37.00
2540.45,2541.87,2541.41,-0.40,-40.00
2537.98,2541.68,2541.07,-0.46,-46.00
2536.93,2541.44,2540.65,-0.56,-56.00
2538.80,2541.31,2540.47,-0.65,-64.00
2539.40,2541.21,2540.36,-0.71,-70.00
2538.57,2541.08,2540.18,-0.77,-76.00
2538.57,2540.96,2540.02,-0.82,-81.00
2539.76,2540.90,2540.00,-0.84,-84.00
2540.22,2540.86,2540.02,-0.84,-84.00
2539.17,2540.78,2539.93,-0.84,-84.00
2538.12,2540.65,2539.75,-0.86,-85.00
2536.93,2540.46,2539.47,-0.90,-89.00
2537.52,2540.31,2539.27,-0.94,-94.00
2538.12,2540.20,2539.16,-0.97,-97.00
2537.06,2540.05,2538.95,-1.01,-100.00
2537.88,2539.94,2538.84,-1.03,-103.00
2538.71,2539.88,2538.83,-1.04,-103.00
2537.88,2539.78,2538.73,-1.04,-103.00
2536.61,2539.62,2538.52,-1.06,-105.00
2534.36,2539.36,2538.11,-1.11,-111.00
2534.72,2539.12,2537.77,-1.19,-118.00
2536.23,2538.98,2537.61,-1.24,-124.00
2536.70,2538.86,2537.52,-1.27,-127.00
2535.05,2538.67,2537.28,-1.31,-130.00
2534.83,2538.48,2537.03,-1.35,-135.00
2534.83,2538.30,2536.81,-1.39,-139.00
2535.65,2538.17,2536.69,-1.42,-141.00
2533.54,2537.94,2536.38,-1.46,-145.00
2536.10,2537.84,2536.35,-1.47,-146.00
2536.93,2537.80,2536.41,-1.44,-144.00
2536.57,2537.74,2536.42,-1.40,-140.00
2537.39,2537.72,2536.52,-1.34,-134.00
2536.80,2537.67,2536.55,-1.28,-127.00
2537.62,2537.67,2536.66,-1.20,-119.00
2537.98,2537.69,2536.79,-1.11,-110.00
2535.88,2537.60,2536.70,-1.05,-104.00
2536.10,2537.52,2536.64,-1.00,-99.00
2535.28,2537.41,2536.50,-0.97,-96.00
2537.62,2537.42,2536.61,-0.92,-92.00
2536.33,2537.36,2536.59,-0.88,-87.00
2534.68,2537.23,2536.40,-0.87,-86.00
2534.46,2537.09,2536.20,-0.87,-87.00
2536.33,2537.05,2536.21,-0.86,-86.00
2537.75,2537.09,2536.37,-0.82,-82.00
2536.93,2537.08,2536.42,-0.77,-77.00
2538.12,2537.13,2536.59,-0.70,-70.00
2535.88,2537.07,2536.52,-0.66,-65.00
2535.88,2537.01,2536.46,-0.62,-62.00
2536.10,2536.96,2536.42,-0.60,-60.00
2536.10,2536.92,2536.39,-0.58,-57.00
2536.33,2536.89,2536.38,-0.56,-55.00
2535.51,2536.82,2536.30,-0.55,-54.00
2535.51,2536.76,2536.22,-0.55,-54.00
2536.33,2536.74,2536.23,-0.53,-53.00
2535.74,2536.69,2536.18,-0.53,-52.00
2536.33,2536.67,2536.19,-0.51,-50.00
2537.39,2536.70,2536.31,-0.47,-47.00
2537.84,2536.76,2536.47,-0.42,-41.00
2538.21,2536.83,2536.64,-0.35,-35.00
2536.80,2536.83,2536.66,-0.30,-29.00
2537.48,2536.86,2536.74,-0.25,-24.00
2537.25,2536.88,2536.79,-0.20,-20.00
2537.48,2536.91,2536.86,-0.16,-15.00
2536.89,2536.91,2536.86,-0.12,-12.00
2536.53,2536.89,2536.83,-0.11,-10.00
2538.18,2536.96,2536.96,-0.07,-7.00
2536.53,2536.94,2536.92,-0.06,-5.00
2537.81,2536.98,2537.01,-0.03,-2.00
2538.63,2537.06,2537.17,0.01,1.00
2533.60,2536.89,2536.81,-0.01,-1.00
2533.73,2536.73,2536.51,-0.08,-7.00
2533.69,2536.58,2536.22,-0.16,-16.00
2534.06,2536.45,2536.01,-0.25,-24.00
2534.51,2536.36,2535.86,-0.32,-32.00
2536.39,2536.36,2535.91,-0.36,-35.00
2537.45,2536.41,2536.06,-0.36,-35.00
2539.92,2536.59,2536.45,-0.29,-28.00
2538.03,2536.66,2536.61,-0.22,-21.00
2538.03,2536.73,2536.75,-0.15,-14.00
2537.81,2536.78,2536.86,-0.08,-7.00
2537.08,2536.80,2536.88,-0.03,-3.00
2537.21,2536.82,2536.91,0.01,0.00
2536.39,2536.80,2536.86,0.02,2.00
2537.35,2536.82,2536.91,0.04,4.00
2538.73,2536.92,2537.09,0.08,8.00
2540.24,2537.09,2537.41,0.15,15.00
2537.30,2537.10,2537.40,0.20,19.00
2536.25,2537.05,2537.28,0.21,20.00
2538.82,2537.14,2537.43,0.23,23.00
2538.37,2537.20,2537.53,0.26,25.00
2539.77,2537.33,2537.75,0.31,30.00
2538.95,2537.41,2537.87,0.35,35.00
2539.77,2537.53,2538.06,0.41,40.00
2539.77,2537.64,2538.23,0.46,46.00
2539.41,2537.73,2538.35,0.51,50.00
2539.41,2537.82,2538.46,0.55,54.00
2540.24,2537.94,2538.64,0.59,59.00
2537.08,2537.89,2538.48,0.59,59.00
2538.13,2537.91,2538.44,0.58,57.00
2538.95,2537.96,2538.50,0.56,56.00
2539.77,2538.05,2538.62,0.57,56.00
2538.95,2538.09,2538.66,0.57,56.00
2540.01,2538.19,2538.79,0.58,57.00
2540.01,2538.28,2538.91,0.59,59.00
2539.19,2538.33,2538.94,0.60,59.00
